680
    1    1    18.13981    37.95849     0.00000     0.20000    -0.01710     0.01035 6901768
    1    1    18.13981    37.95849     5.00000     0.20000    -0.01815     0.01036 6901768
    1    1    18.13981    37.95849    10.00000     0.20000    -0.02152     0.01040 6901768
    1    1    18.13981    37.95849    15.00000     0.20000    -0.01687     0.01044 6901768
    1    1    18.13981    37.95849    20.00000     0.20000    -0.00447     0.01046 6901768
    1    1    18.13981    37.95849    25.00000     0.20000     0.00606     0.01047 6901768
    1    1    18.13981    37.95849    30.00000     0.20000     0.00499     0.01042 6901768
    1    1    18.13981    37.95849    35.00000     0.20000     0.00098     0.01034 6901768
    1    1    18.13981    37.95849    40.00000     0.20000     0.00212     0.01027 6901768
    1    1    18.13981    37.95849    45.00000     0.20000     0.00346     0.01024 6901768
    1    1    18.13981    37.95849    50.00000     0.20000     0.00341     0.01007 6901768
    1    1    18.13981    37.95849    55.00000     0.20000     0.00948     0.00989 6901768
    1    1    18.13981    37.95849    60.00000     0.20000     0.01974     0.00963 6901768
    1    1    18.13981    37.95849    65.00000     0.20000     0.02745     0.00937 6901768
    1    1    18.13981    37.95849    70.00000     0.20000     0.02854     0.00908 6901768
    1    1    18.13981    37.95849    75.00000     0.20000     0.03705     0.00889 6901768
    1    1    18.13981    37.95849    80.00000     0.20000     0.11120     0.00907 6901768
    1    1    18.13981    37.95849    85.00000     0.20000     0.16642     0.00931 6901768
    1    1    18.13981    37.95849    90.00000     0.20000     0.13717     0.00997 6901768
    1    1    18.13981    37.95849    95.00000     0.20000     0.11681     0.01088 6901768
    1    1    18.13981    37.95849   100.00000     0.20000     0.09777     0.01178 6901768
    1    1    18.13981    37.95849   105.00000     0.20000     0.06575     0.01242 6901768
    1    1    18.13981    37.95849   110.00000     0.20000     0.04548     0.01313 6901768
    1    1    18.13981    37.95849   115.00000     0.20000     0.05046     0.01405 6901768
    1    1    18.13981    37.95849   120.00000     0.20000     0.07362     0.01482 6901768
    1    1    18.13981    37.95849   125.00000     0.20000     0.08767     0.01506 6901768
    1    1    18.13981    37.95849   130.00000     0.20000     0.08996     0.01554 6901768
    1    1    18.13981    37.95849   135.00000     0.20000     0.09065     0.01610 6901768
    1    1    18.13981    37.95849   140.00000     0.20000     0.07461     0.01685 6901768
    1    1    18.13981    37.95849   145.00000     0.20000     0.05055     0.01743 6901768
    1    1    18.13981    37.95849   150.00000     0.20000     0.02612     0.01752 6901768
    1    1    18.13981    37.95849   155.00000     0.20000     0.00754     0.01761 6901768
    1    1    18.13981    37.95849   160.00000     0.20000     0.00474     0.01796 6901768
    1    1    18.13981    37.95849   165.00000     0.20000     0.00483     0.01850 6901768
    1    1    18.13981    37.95849   170.00000     0.20000     0.00156     0.01906 6901768
    1    1    18.13981    37.95849   175.00000     0.20000     0.00143     0.01968 6901768
    1    1    18.13981    37.95849   180.00000     0.20000     0.00291     0.02010 6901768
    1    1    18.13981    37.95849   185.00000     0.20000     0.00384     0.02055 6901768
    1    1    18.13981    37.95849   190.00000     0.20000     0.00531     0.02088 6901768
    1    1    18.13981    37.95849   195.00000     0.20000     0.00410     0.02118 6901768
    1    1    10.26116    39.38568     0.00000     0.20000    -0.02937     0.02146 6901769
    1    1    10.26116    39.38568     5.00000     0.20000    -0.03145     0.02198 6901769
    1    1    10.26116    39.38568    10.00000     0.20000    -0.02570     0.02247 6901769
    1    1    10.26116    39.38568    15.00000     0.20000    -0.01877     0.02296 6901769
    1    1    10.26116    39.38568    20.00000     0.20000    -0.02221     0.02358 6901769
    1    1    10.26116    39.38568    25.00000     0.20000    -0.01607     0.02435 6901769
    1    1    10.26116    39.38568    30.00000     0.20000    -0.00799     0.02514 6901769
    1    1    10.26116    39.38568    35.00000     0.20000    -0.00291     0.02602 6901769
    1    1    10.26116    39.38568    40.00000     0.20000     0.00061     0.02705 6901769
    1    1    10.26116    39.38568    45.00000     0.20000    -0.00050     0.02771 6901769
    1    1    10.26116    39.38568    50.00000     0.20000     0.00376     0.02778 6901769
    1    1    10.26116    39.38568    55.00000     0.20000     0.01878     0.02914 6901769
    1    1    10.26116    39.38568    60.00000     0.20000     0.03637     0.03040 6901769
    1    1    10.26116    39.38568    65.00000     0.20000     0.05535     0.03109 6901769
    1    1    10.26116    39.38568    70.00000     0.20000     0.07343     0.03146 6901769
    1    1    10.26116    39.38568    75.00000     0.20000     0.08903     0.03160 6901769
    1    1    10.26116    39.38568    80.00000     0.20000     0.08787     0.03178 6901769
    1    1    10.26116    39.38568    85.00000     0.20000     0.07970     0.03178 6901769
    1    1    10.26116    39.38568    90.00000     0.20000     0.06310     0.03200 6901769
    1    1    10.26116    39.38568    95.00000     0.20000     0.04768     0.03228 6901769
    1    1    10.26116    39.38568   100.00000     0.20000     0.02232     0.03276 6901769
    1    1    10.26116    39.38568   105.00000     0.20000     0.02599     0.03347 6901769
    1    1    10.26116    39.38568   110.00000     0.20000     0.02420     0.03501 6901769
    1    1    10.26116    39.38568   115.00000     0.20000     0.01897     0.03759 6901769
    1    1    10.26116    39.38568   120.00000     0.20000     0.02018     0.04027 6901769
    1    1    10.26116    39.38568   125.00000     0.20000     0.01864     0.04129 6901769
    1    1    10.26116    39.38568   130.00000     0.20000     0.01076     0.04236 6901769
    1    1    10.26116    39.38568   135.00000     0.20000     0.02159     0.04333 6901769
    1    1    10.26116    39.38568   140.00000     0.20000     0.02001     0.04444 6901769
    1    1    10.26116    39.38568   145.00000     0.20000     0.01917     0.04597 6901769
    1    1    10.26116    39.38568   150.00000     0.20000     0.01437     0.04773 6901769
    1    1    10.26116    39.38568   155.00000     0.20000     0.00215     0.04998 6901769
    1    1    10.26116    39.38568   160.00000     0.20000    -0.00251     0.05300 6901769
    1    1    10.26116    39.38568   165.00000     0.20000    -0.00253     0.05625 6901769
    1    1    10.26116    39.38568   170.00000     0.20000    -0.00305     0.05938 6901769
    1    1    10.26116    39.38568   175.00000     0.20000    -0.00264     0.06302 6901769
    1    1    10.26116    39.38568   180.00000     0.20000    -0.00156     0.06574 6901769
    1    1    10.26116    39.38568   185.00000     0.20000     0.00066     0.06844 6901769
    1    1    10.26116    39.38568   190.00000     0.20000     0.00136     0.07007 6901769
    1    1    10.26116    39.38568   195.00000     0.20000     0.00070     0.07121 6901769
    1    1     4.34277    41.41775     0.00000     0.20000    -0.02046     0.07244 6901649
    1    1     4.34277    41.41775     5.00000     0.20000    -0.02021     0.07340 6901649
    1    1     4.34277    41.41775    10.00000     0.20000    -0.01858     0.07548 6901649
    1    1     4.34277    41.41775    15.00000     0.20000    -0.01691     0.07734 6901649
    1    1     4.34277    41.41775    20.00000     0.20000    -0.01356     0.08139 6901649
    1    1     4.34277    41.41775    25.00000     0.20000    -0.00792     0.08708 6901649
    1    1     4.34277    41.41775    30.00000     0.20000    -0.00058     0.09331 6901649
    1    1     4.34277    41.41775    35.00000     0.20000     0.00876     0.10065 6901649
    1    1     4.34277    41.41775    40.00000     0.20000     0.00337     0.10790 6901649
    1    1     4.34277    41.41775    45.00000     0.20000    -0.04343     0.11516 6901649
    1    1     4.34277    41.41775    50.00000     0.20000    -0.09833     0.12078 6901649
    1    1     4.34277    41.41775    55.00000     0.20000    -0.12010     0.12600 6901649
    1    1     4.34277    41.41775    60.00000     0.20000    -0.12381     0.12898 6901649
    1    1     4.34277    41.41775    65.00000     0.20000    -0.11206     0.12597 6901649
    1    1     4.34277    41.41775    70.00000     0.20000    -0.09378     0.12125 6901649
    1    1     4.34277    41.41775    75.00000     0.20000    -0.05220     0.11371 6901649
    1    1     4.34277    41.41775    80.00000     0.20000     0.11201     0.10347 6901649
    1    1     4.34277    41.41775    85.00000     0.20000     0.22810     0.09348 6901649
    1    1     4.34277    41.41775    90.00000     0.20000     0.23948     0.08472 6901649
    1    1     4.34277    41.41775    95.00000     0.20000     0.21333     0.07748 6901649
    1    1     4.34277    41.41775   100.00000     0.20000     0.16361     0.07163 6901649
    1    1     4.34277    41.41775   105.00000     0.20000     0.11712     0.06587 6901649
    1    1     4.34277    41.41775   110.00000     0.20000     0.10650     0.05955 6901649
    1    1     4.34277    41.41775   115.00000     0.20000     0.10496     0.05164 6901649
    1    1     4.34277    41.41775   120.00000     0.20000     0.08386     0.04424 6901649
    1    1     4.34277    41.41775   125.00000     0.20000     0.05759     0.03815 6901649
    1    1     4.34277    41.41775   130.00000     0.20000     0.03550     0.03335 6901649
    1    1     4.34277    41.41775   135.00000     0.20000     0.03976     0.03021 6901649
    1    1     4.34277    41.41775   140.00000     0.20000     0.05062     0.02825 6901649
    1    1     4.34277    41.41775   145.00000     0.20000     0.05788     0.02714 6901649
    1    1     4.34277    41.41775   150.00000     0.20000     0.04832     0.02664 6901649
    1    1     4.34277    41.41775   155.00000     0.20000     0.02654     0.02672 6901649
    1    1     4.34277    41.41775   160.00000     0.20000     0.02009     0.02726 6901649
    1    1     4.34277    41.41775   165.00000     0.20000     0.01674     0.02816 6901649
    1    1     4.34277    41.41775   170.00000     0.20000     0.01341     0.02833 6901649
    1    1     4.34277    41.41775   175.00000     0.20000     0.01504     0.02861 6901649
    1    1     4.34277    41.41775   180.00000     0.20000     0.01646     0.02900 6901649
    1    1     4.34277    41.41775   185.00000     0.20000     0.01315     0.02954 6901649
    1    1     4.34277    41.41775   190.00000     0.20000     0.00955     0.03018 6901649
    1    1     4.34277    41.41775   195.00000     0.20000     0.00973     0.03101 6901649
    1    1     2.56347    39.95912     0.00000     0.20000     0.02664     0.03167 6901653
